1557032901154,-4.0462008,5.434838,9.267955
1557032901154,-3.7828386,5.554548,9.006987
1557032901155,-3.7229836,5.583278,8.863335
1557032901156,-3.7229836,5.583278,8.863335
1557032901175,-3.8833952,5.4539914,7.4603324
1557032901195,-5.305551,4.7165775,6.811504
1557032901215,-4.522647,4.3263226,7.1347213
1557032901235,-3.2968156,5.41329,7.038953
1557032901255,-2.5570073,5.559336,7.716512
1557032901275,-3.406949,4.9200845,7.9104424
1557032901303,-4.5777135,4.426879,7.290344
1557032901315,-4.8961425,4.237737,7.252037
1557032901335,-4.4340615,4.3861775,7.7691846
1557032901355,-3.0142999,4.759673,8.449138
1557032901375,-2.255338,4.9655743,7.843405
1557032901395,-3.071761,4.6279917,6.8067155
1557032901415,-3.9025488,4.232949,6.6750345
1557032901435,-3.916914,4.247314,7.225701
1557032901455,-2.255338,4.5561657,8.418014
1557032901475,-1.5610195,4.9679685,8.101978
1557032901501,-2.4708161,4.560954,7.005434
1557032901515,-3.2441432,4.4196963,7.8146744
1557032901535,-2.303222,3.9600096,8.3821
1557032901554,-1.8842367,3.9336734,8.602366
1557032901574,-2.2266076,4.0581717,8.133103
1557032901595,-2.2936451,4.283227,8.389283
1557032901616,-1.055843,4.8003745,9.270349
1557032901636,-0.6943185,4.1802764,9.095572
1557032901657,-1.8315643,3.6750996,8.846576
1557032901676,-1.9632454,3.8714242,8.813056
1557032901729,-1.13964,4.88896,9.074024
1557032901729,-0.1340753,4.8985367,9.277532
1557032901739,-0.40940848,2.882619,8.908825
1557032901755,-0.8762778,2.5474305,9.911995
1557032901777,-0.6943185,2.7868507,10.666168
1557032901796,-1.2282255,2.8203697,11.018116
1557032901816,-1.6496049,3.1842883,11.022904
1557032901836,-1.0702082,3.4739866,10.4171715
1557032901856,-3.5769374,3.2106245,9.208099
1557032901876,0.107739076,2.2481554,7.893683
1557032901932,-0.18674773,1.982399,9.018958
1557032901932,-1.8171991,2.3989902,9.890448
1557032901936,-0.61052144,2.2960393,9.674969
1557032901955,0.7110779,1.4820108,9.363723
1557032901975,0.5434838,0.89303726,9.3182335
1557032901995,0.9816227,0.24181437,9.504981
1557032902015,2.0949266,-0.038307227,9.296685
1557032902036,2.2960393,0.079008654,9.28232
1557032902056,2.3056161,0.9696517,9.595961
1557032902076,2.0231004,1.496376,9.969456
1557032902135,1.6089035,0.5315128,9.940725
1557032902135,0.19393034,-0.016759412,10.460267
1557032902135,-0.23702596,-0.17717093,10.340557
1557032902155,-0.9744401,0.11492168,10.0508585
1557032902176,-1.6208745,0.29688102,9.691729
1557032902195,-1.8602947,0.533907,9.885659
1557032902216,-1.2306197,1.3000516,7.228095
1557032902241,-1.8483237,2.4396915,6.694188
1557032902261,-0.8403648,3.0789435,8.202535
1557032902275,-0.2753332,2.5474305,8.652645
1557032902324,-0.7589619,2.9592333,8.74123
1557032902325,-0.9792285,3.0238767,7.1634517
1557032902334,-1.1563994,3.6296098,6.6175733
1557032902354,-0.1388637,3.952827,8.319851
1557032902374,0.6895301,3.9145198,9.564836
1557032902394,0.20350714,3.845088,9.514558
1557032902414,-0.23942018,4.0701427,9.43076
1557032902435,0.7230489,4.644751,9.813833
1557032902456,1.6759412,4.5896845,10.19451
1557032902474,1.2641385,4.522647,10.359711
1557032902496,0.7613561,4.1371803,10.110714
1557032902514,-0.7541735,3.8522706,10.402806
1557032902534,-1.2425907,3.347094,9.911995
1557032902555,-0.4261679,2.6527755,9.361329
1557032902575,-0.031124622,2.3175871,9.129091
1557032902595,-0.16519992,2.5929205,9.150639
1557032902615,-0.12928689,2.7748797,9.662998
1557032902635,-0.05267244,2.5905263,9.718064
