1557032901154,0.041545313,0.09853696,-0.014913702
1557032901155,-0.13315806,-0.42557314,-0.25353295
1557032901155,-0.13315806,-0.42557314,-0.25353295
1557032901156,-0.13315806,-0.42557314,-0.25353295
1557032901175,0.15819177,-0.82344943,-0.33662358
1557032901195,0.19281286,-1.107875,-0.21571605
1557032901215,-0.06391586,-0.932639,0.0037284256
1557032901235,-0.4607269,-0.6764429,0.048469532
1557032901255,-0.56459016,-0.07403588,-0.20879184
1557032901276,-0.48469532,-0.08628642,-0.41545314
1557032901303,-0.3850931,-0.26684874,-0.34621096
1557032901315,-0.32810146,-0.6125271,-0.08468852
1557032901335,-0.22370553,-0.87032104,0.14487597
1557032901355,-0.051665325,-0.9731191,0.17417073
1557032901375,0.05006743,-0.94329166,-0.06338324
1557032901395,-0.08575379,-0.9108011,-0.22690132
1557032901415,-0.3787015,-0.88044107,-0.15499598
1557032901435,-0.5853628,-0.8538095,0.03834952
1557032901455,-0.55074173,-0.83996105,0.070307456
1557032901475,-0.35260254,-0.88044107,-0.1454086
1557032901501,-0.26631612,-1.1920309,-0.31691617
1557032901515,-0.3110572,-1.3417006,-0.24980451
1557032901535,-0.34514567,-1.2010857,-0.13156016
1557032901554,-0.38456047,-0.9502159,-0.07882957
1557032901574,-0.40533313,-0.8431568,-0.013848438
1557032901595,-0.42184472,-0.9534117,0.05219796
1557032901616,-0.3717773,-0.9534117,-0.026631612
1557032901636,-0.31318775,-0.8117315,-0.22583607
1557032901657,-0.38402784,-0.6668556,-0.19973709
1557032901679,-0.5390238,-0.51452273,-0.041545313
1557032901729,-0.7233146,-0.4575311,-0.11504856
1557032901729,-0.922519,-0.45327002,-0.4958806
1557032901739,-1.2415657,-0.22530343,-0.62531024
1557032901755,-1.5270566,0.3153183,-0.33768883
1557032901777,-1.530785,0.57311225,-0.2657835
1557032901796,-1.3305153,0.47404268,-0.3392867
1557032901817,-0.98430437,0.35153726,-0.2876214
1557032901836,-0.6002765,0.10918961,-0.24820662
1557032901856,-0.43249738,0.38615838,-0.10759171
1557032901880,-0.47351006,-0.1438107,0.33609092
1557032901932,-0.3616573,-1.0594054,0.09161274
1557032901932,-0.21944448,-1.0088054,0.34834146
1557032901936,-0.105993815,-0.97897804,0.6380934
1557032901955,0.027696876,-1.8477012,0.56459016
1557032901975,0.032490566,-2.5150893,0.5368933
1557032901995,-0.18748654,-1.8540928,0.7685883
1557032902016,-0.5123922,-0.92944324,0.85061365
1557032902036,-0.793622,-0.09640643,0.61412495
1557032902057,-0.8724516,0.5091964,0.25726137
1557032902079,-0.74248934,1.0098706,-0.13635385
1557032902135,-0.45486793,0.97258645,-0.5278385
1557032902135,-0.103863284,1.0045444,-0.6412892
1557032902135,0.22210763,1.5765914,-0.5070659
1557032902156,0.5209143,1.7502295,-0.304133
1557032902176,0.84368944,1.3864417,-0.008522116
