1557033284217,-0.34955344,3.7445314,11.824963
1557033284217,-0.34955344,3.7445314,11.824963
1557033284217,-0.34955344,3.7445314,11.824963
1557033284222,-0.34955344,3.7445314,11.824963
1557033284222,-0.20590134,3.6487634,11.659762
1557033284222,-0.18195933,3.6343982,11.60709
1557033284223,-0.18195933,3.6343982,11.60709
1557033284224,-0.18195933,3.6343982,11.60709
1557033284224,-0.1604115,3.620033,11.549629
1557033284226,-0.12449849,3.5625722,11.35091
1557033284231,-0.090979666,3.5314474,10.9582615
1557033284238,-0.095768064,3.550601,10.577583
1557033284251,-0.14604631,3.5577838,10.172963
1557033284251,-0.22744916,3.5075054,9.689334
1557033284251,-0.24420857,3.4021606,9.167398
1557033284258,-0.17956513,3.3518825,8.717288
1557033284261,-0.15562311,3.3806129,8.37013
1557033284266,-0.24181437,3.454833,8.197746
1557033284271,-0.38307226,3.5553896,8.12592
1557033284280,-0.62009823,3.6463692,8.157045
1557033284281,-0.90021986,3.7301662,8.281544
1557033284286,-1.4173675,3.8043866,8.418014
1557033284301,-1.6041151,3.8522706,8.243237
1557033284301,-1.9560628,3.9743748,8.384495
1557033284301,-2.60968,4.2664676,8.528147
1557033284308,-3.229778,4.747702,8.585608
1557033284311,-3.0095115,4.331111,8.195353
1557033284318,-3.0597897,3.809175,7.4124484
1557033284321,-3.1292217,3.5745432,7.067683
1557033284326,-3.0119057,3.5889084,7.1490865
1557033284331,-2.7389667,3.6774938,7.40766
1557033284338,-2.4229321,3.7014358,7.7069354
1557033284350,-1.970428,3.6104562,8.027759
1557033284351,-1.3072342,3.4691982,8.159439
1557033284351,-0.5674258,3.3638535,8.109161
1557033284358,0.19393034,3.359065,7.9224133
1557033284361,1.0151415,3.3542767,7.762002
1557033284366,1.7022774,3.3973722,7.6614456
1557033284371,2.1380222,3.4237084,7.61835
1557033284378,2.2936451,3.4332852,7.6590514
1557033284381,2.1571758,3.4356794,7.7213006
1557033284386,1.7357962,3.383007,7.8027034
1557033284400,1.1372458,3.2920272,7.833828
1557033284400,0.5386954,3.1675289,7.7931266
1557033284401,0.1436521,3.0142999,7.69257
1557033284406,0.0,2.8802247,7.445967
1557033284411,0.11492168,2.89459,7.103596
1557033284418,0.4189853,3.0334535,6.9048777
1557033284421,0.9911995,2.966416,6.6534867
1557033284426,1.8267759,2.9999347,6.540959
1557033284431,2.6503813,2.992752,6.6989765
1557033284438,2.336741,2.552219,7.1155677
1557033284451,1.4030021,2.042254,7.836222
1557033284451,0.9840169,1.9967642,8.372523
1557033284451,1.6232687,2.552219,8.259995
1557033284458,2.7222073,3.004723,7.9487495
1557033284461,3.5122938,2.9640217,7.9702973
1557033284466,3.1555579,2.315193,8.12592
1557033284471,3.0430303,1.8148049,8.269572
1557033284478,3.454833,1.6089035,8.523358
1557033284481,3.6176388,1.4556746,8.9998045
1557033284486,3.6415808,1.3311762,9.588778
1557033284501,3.7852328,1.2689269,10.196905
1557033284501,3.9719806,1.292869,10.809821
1557033284501,4.27365,1.4413095,11.394006
1557033284506,4.606444,1.6017209,11.77229
1557033284511,4.88896,1.733402,11.932701
1557033284518,5.070919,1.745373,11.870452
1557033284521,5.044583,1.6184803,11.652579
1557033284526,4.8362875,1.3694834,11.384429
1557033284531,4.5441947,1.1420342,11.109096
1557033284538,4.498705,1.043872,10.860099
1557033284551,4.673482,1.0390835,10.613496
1557033284551,4.8841715,1.0845734,10.374076
1557033284552,4.8003745,1.0366893,10.263943
1557033284558,4.6279917,1.1013328,10.115502
1557033284561,4.510676,1.292869,9.828198
1557033284566,4.498705,1.5275006,9.40203
1557033284571,4.5154643,1.6807296,8.882488
1557033284578,4.4316673,1.685518,8.396465
1557033284581,4.2042184,1.6112977,7.991845
1557033284586,4.0054994,1.6065093,7.716512
1557033284602,3.8355112,1.6711528,7.608773
1557033284602,3.655946,1.7166426,7.666234
1557033284602,3.4763808,1.6879122,7.869741
1557033284606,3.3135753,1.6112977,8.212111
1557033284611,3.1723173,1.4987702,8.6574335
1557033284618,2.896984,1.3000516,9.44752
1557033284621,2.9496565,1.2569559,10.414778
1557033284626,3.6487634,1.5370775,10.28549
1557033284631,4.5034933,1.6927006,9.416395
1557033284638,5.17387,1.5753847,8.839393
1557033284641,5.559336,1.460463,8.571242
1557033284653,5.518635,1.3239936,8.4826565
1557033284653,5.094861,1.0989386,8.549694
1557033284660,4.7141833,0.9600749,8.647857
1557033284662,4.5561657,1.0342951,8.829816
1557033284666,4.618415,1.1923125,8.987833
1557033284672,4.685453,1.2976574,9.059659
1557033284679,4.687847,1.3575124,9.016563
1557033284682,4.6399627,1.3790601,8.99741
1557033284686,4.55856,1.400608,8.992621
1557033284692,4.4340615,1.4293385,8.980651
1557033284728,4.295198,1.4748282,8.918402
1557033284728,4.173094,1.5466543,8.820239
1557033284728,4.1132383,1.5993267,8.700529
1557033284728,4.0773253,1.6591818,8.552089
1557033284728,3.9983168,1.6783354,8.358158
1557033284728,3.9073372,1.6424223,8.109161
1557033284728,3.809175,1.5777789,7.845799
1557033284731,3.7565024,1.5298948,7.654263
1557033284739,3.799598,1.4987702,7.5201874
1557033284742,3.9504328,1.5107412,7.5225816
1557033284768,4.0701427,1.4676456,7.608773
1557033284769,4.120421,1.3311762,7.869741
1557033284769,4.0701427,1.2090719,8.528147
1557033284769,4.158728,1.3120226,9.0429
1557033284769,4.43885,1.5059528,9.028535
1557033284771,4.747702,1.532289,8.746018
1557033284778,4.865018,1.4221559,8.456321
1557033284781,4.903325,1.3623008,8.4108305
1557033284786,4.9919105,1.4652514,8.6095495
1557033284791,5.0781016,1.6352397,8.853758
1557033284818,5.097255,1.7190368,8.8777
1557033284819,5.0661306,1.6567876,8.772355
1557033284819,5.0613422,1.5107412,8.678981
1557033284819,5.092467,1.4437037,8.588001
1557033284819,5.109226,1.4891934,8.50181
1557033284821,5.068525,1.5921441,8.441956
1557033284827,4.9224787,1.7070658,8.310274
1557033284831,4.745308,1.7788919,8.128315
1557033284838,4.5418005,1.8148049,7.9583263
1557033284842,4.3382936,1.8674773,7.785944
1557033284874,4.19943,1.934515,7.5800424
1557033284874,4.086902,1.9680338,7.503428
1557033284875,3.9336734,1.9608512,7.445967
1557033284875,3.7086184,1.9728222,7.40766
1557033284875,3.4524388,1.9632454,7.493851
1557033284875,3.359065,1.9632454,7.5345526
1557033284878,3.371036,1.9800048,7.465121
1557033284883,3.4117374,1.9728222,7.3525934
1557033284886,3.4165258,1.9081788,7.2831616
1557033284891,3.4883518,1.8555063,7.309498
1557033284921,3.5984852,1.8243817,7.386112
1557033284921,3.7565024,1.8148049,7.5968018
1557033284921,3.833117,1.7836803,7.872135
1557033284921,3.8379054,1.7381904,8.101978
1557033284921,3.857059,1.70946,8.288726
1557033284921,3.9001546,1.685518,8.372523
1557033284926,3.916914,1.6711528,8.439561
1557033284931,3.8642416,1.6687586,8.506598
1557033284937,3.809175,1.6496049,8.568848
1557033284941,3.7684734,1.6328455,8.662222
1557033284969,3.7469256,1.6208745,8.690952
1557033284969,3.751714,1.6017209,8.760384
1557033284969,3.8043866,1.6352397,8.820239
1557033284970,3.8857894,1.685518,8.875306
1557033284970,4.003105,1.7717092,8.901642
1557033284971,4.1611223,1.8339585,8.937555
1557033284978,4.249708,1.8507179,8.956709
1557033284981,4.2880154,1.8507179,8.937555
1557033284986,4.285621,1.8722657,8.9279785
1557033284991,4.357447,1.9416976,8.89446
1557033285025,4.474763,2.054225,8.882488
1557033285025,4.462792,2.1523874,8.911219
1557033285025,4.2281604,2.1978772,9.021352
1557033285025,3.9073372,2.1930888,9.088389
1557033285025,3.7014358,2.2409728,8.963891
1557033285026,3.6008794,2.2720973,8.7771435
1557033285028,2.9855695,2.3080103,8.652645
