1557034419070,-4.912902,1.091756,8.204929
1557034419071,-4.807557,1.1899183,8.14268
1557034419072,-4.7788267,1.2090719,8.147469
1557034419072,-4.7429137,1.2306197,8.157045
1557034419091,-4.027047,1.5873557,8.3629465
1557034419111,-3.70383,1.5682021,8.791509
1557034419132,-3.7612908,1.292869,9.461885
1557034419151,-4.173094,1.043872,9.68694
1557034419171,-4.1802764,0.8738836,8.937555
1557034419191,-4.280833,0.78290397,8.59279
1557034419212,-4.3119574,0.91697925,8.748413
1557034419231,-3.4524388,1.2976574,9.581595
1557034419251,-2.956839,1.2856863,10.101137
1557034419271,-3.383007,0.842759,10.184934
1557034419291,-4.1539397,0.10295067,10.007763
1557034419311,-3.0119057,0.38067806,9.205706
1557034419331,-0.49320555,2.4372973,8.815451
1557034419351,-0.6991069,1.1540052,8.695741
1557034419371,-0.93852705,-0.92655605,8.626308
1557034419391,-1.13964,-2.0566192,9.619903
1557034419411,-1.5107412,-2.291251,11.449073
1557034419431,-0.6775591,-1.3359646,12.3516865
1557034419451,1.5107412,-0.20829555,10.783484
1557034419471,1.4173675,0.7613561,9.172187
1557034419491,0.17956513,0.4141969,8.726865
1557034419513,-1.2785037,-0.7038953,8.463503
1557034419533,-1.8267759,-1.0079589,8.327033
1557034419553,-2.4372973,-0.8643068,8.343793
1557034419573,-1.733402,-0.15322891,8.437167
1557034419593,-1.3263878,0.33518824,8.250419
1557034419644,-1.4891934,0.20829555,8.291121
1557034419645,-1.6136919,0.30645782,8.192958
1557034419652,-1.2018893,0.6512229,8.6095495
1557034419678,-0.7781156,1.0989386,9.033323
1557034419692,-0.94092125,1.3335704,8.947132
1557034419713,-1.5275006,1.1540052,8.35337
1557034419733,-2.492364,0.6799533,8.171411
1557034419753,-3.0238767,0.51714754,8.983045
1557034419773,-2.779668,0.7206547,9.907207
1557034419793,-2.3678656,1.0486604,9.703699
1557034419842,-2.2481554,1.1851299,9.176975
1557034419843,-2.8682537,1.0007763,9.13388
1557034419852,-3.0430303,0.7062895,10.120291
1557034419873,-2.9041667,0.37588966,11.106702
1557034419894,-3.205836,-0.095768064,11.791444
1557034419913,-4.2185836,-0.36870706,12.804191
1557034419933,-4.1491513,-0.3878607,12.090718
1557034419953,-3.3183637,-0.7565677,11.437101
1557034419973,-3.478775,-0.80924016,11.465832
1557034419993,-4.4364557,-0.7158663,11.592725
1557034420025,-4.2544966,-0.5602432,12.071565
1557034420032,-3.6655228,-0.25857377,11.784261
1557034420052,-3.5482068,-0.4213795,10.642226
1557034420072,-1.3072342,-0.6512229,6.742072
1557034420093,-1.0582372,-0.18674773,2.2457612
1557034420112,-1.9919758,-2.0111294,5.896919
1557034420132,-3.739743,-2.087744,4.63278
1557034420152,-6.7971387,-1.3479356,9.277532
1557034420172,-9.277532,0.15322891,14.985309
1557034420193,-2.6431987,-0.91458505,7.536947
1557034420245,4.486734,4.220978,6.0166287
1557034420245,3.1316159,5.3366756,8.793902
1557034420251,2.0374656,2.681506,8.734048
1557034420272,0.09816227,1.3982137,9.856929
1557034420292,-1.6519991,0.5722142,9.921572
1557034420313,-0.92176765,0.25139117,9.215282
1557034420332,-0.20350714,1.3263878,9.363723
1557034420353,-0.11971009,1.3024458,8.580819
1557034420372,-0.91458505,1.271321,8.746018
1557034420392,-1.0055647,1.8890251,7.989451
1557034420448,0.045489833,2.8275523,7.702147
1557034420448,-0.40940848,3.6367924,6.555324
1557034420463,-1.3814543,3.3423057,6.105214
1557034420474,-1.1133038,2.2122424,8.298303
1557034420492,-1.1803415,1.5945383,8.39886
1557034420513,0.045489833,2.7748797,8.183381
1557034420532,1.4101849,3.0382419,9.64145
1557034420553,1.1659763,2.5737667,13.005303
1557034420572,1.769315,1.8842367,12.7970085
1557034420592,0.45489833,1.5442601,12.404359
1557034420648,-0.85473,1.1827357,10.390836
1557034420648,-0.17717093,1.5801731,8.607155
1557034420652,0.50278234,1.4700398,10.354922
1557034420672,0.62488663,0.7733272,11.978191
1557034420692,0.08140286,0.78769237,10.749966
1557034420712,0.050278235,1.3599066,9.94312
1557034420732,0.7517793,1.8004397,8.719683
1557034420752,1.5227122,1.6687586,8.671799
1557034420772,2.111686,1.340753,8.5473
1557034420792,1.5251064,0.7086837,8.327033
1557034420855,1.1180922,0.49320555,8.063671
1557034420855,1.5107412,0.44771573,7.9272017
1557034420855,1.1587936,1.1061212,8.829816
1557034420871,1.8076223,1.1803415,8.643068
1557034420891,2.3654714,0.24899697,7.417237
1557034420912,0.61052144,0.9935937,9.52174
1557034420932,1.6831238,0.92895025,9.718064
1557034420952,1.7166426,1.1971009,9.287108
1557034420972,1.6136919,1.6903064,8.959103
1557034420992,1.8028339,1.9440918,8.844181
1557034421051,1.376666,1.9871874,8.348581
1557034421052,1.1109096,2.15957,7.1227503
1557034421052,1.3958195,2.2266076,7.386112
1557034421073,2.0278888,2.147599,9.102755
1557034421091,1.3958195,2.0207062,10.163386
1557034421111,0.8643068,2.1428106,9.636662
1557034421131,0.7374141,2.5833437,8.74123
1557034421150,1.352724,2.6264393,8.468291
1557034421170,1.6328455,2.6503813,10.374076
1557034421190,2.4708161,2.7868507,10.857705
1557034421215,2.0398598,2.528277,10.21127
1557034421230,2.6599581,2.5929205,9.7563715
1557034421250,2.3558946,2.3918076,11.125855
1557034421270,2.2026656,2.480393,10.218452
1557034421290,2.1739352,2.846706,9.346964
1557034421310,2.1284454,2.147599,10.378864
1557034421330,1.4628572,1.2856863,12.378023
1557034421350,1.1013328,0.5650316,11.733982
1557034421370,-0.14844051,0.6560113,9.85214
1557034421390,0.49081135,1.3958195,8.39886
1557034421420,1.292869,1.7381904,8.396465
1557034421429,1.0342951,1.2210429,8.880095
1557034421449,0.40222588,0.5410896,9.334992
1557034421470,1.4628572,0.45250413,10.067618
1557034421490,2.6839,0.5243302,10.651803
1557034421509,2.3343468,0.40462008,10.79785
1557034421529,1.4820108,0.33518824,9.155427
1557034421549,2.2026656,1.0582372,7.860164
1557034421569,1.6496049,1.412579,7.7667904
1557034421589,1.6639702,1.5849615,7.57286
1557034421612,1.4317327,1.6160861,7.079654
1557034421629,1.2856863,1.757344,6.9862804
1557034421649,1.3431472,1.8339585,6.921637
1557034421669,1.2785037,2.123657,7.3310456
1557034421689,1.8124107,2.4947581,8.465898
1557034421709,2.1428106,2.1092918,9.176975
1557034421729,1.6280571,1.8746599,9.399636
1557034421749,1.9680338,2.054225,9.378088
